hour,rows,attacks,alerts,has_attack,is_alert_window
2021-12-27 04:00:00+00:00,5414,0,4,False,True
2021-12-27 05:00:00+00:00,5568,0,7,False,True
2021-12-27 06:00:00+00:00,5517,0,4,False,True
2021-12-27 07:00:00+00:00,5413,0,2,False,True
2021-12-27 08:00:00+00:00,5407,0,1,False,True
2021-12-27 09:00:00+00:00,5415,0,0,False,False
2021-12-27 10:00:00+00:00,5415,0,5,False,True
2021-12-27 11:00:00+00:00,5568,0,10,False,True
2021-12-27 12:00:00+00:00,5412,0,3,False,True
2021-12-27 13:00:00+00:00,5413,0,2,False,True
2021-12-27 14:00:00+00:00,5419,0,1,False,True
2021-12-27 15:00:00+00:00,5408,0,1,False,True
2021-12-27 16:00:00+00:00,5407,0,2,False,True
2021-12-27 17:00:00+00:00,5418,0,2,False,True
2021-12-27 18:00:00+00:00,5414,0,1,False,True
2021-12-27 19:00:00+00:00,5418,0,2,False,True
2021-12-27 20:00:00+00:00,5408,0,3,False,True
2021-12-27 21:00:00+00:00,5414,0,2,False,True
2021-12-27 22:00:00+00:00,5414,0,2,False,True
2021-12-27 23:00:00+00:00,5415,0,1,False,True
2021-12-28 00:00:00+00:00,5416,0,4,False,True
2021-12-28 01:00:00+00:00,5444,0,2,False,True
2021-12-28 02:00:00+00:00,5416,0,2,False,True
2021-12-28 03:00:00+00:00,5419,0,2,False,True
2021-12-28 04:00:00+00:00,5407,0,1,False,True
2021-12-28 05:00:00+00:00,5410,0,1,False,True
2021-12-28 06:00:00+00:00,5657,0,9,False,True
2021-12-28 07:00:00+00:00,5436,0,2,False,True
2021-12-28 08:00:00+00:00,5413,0,3,False,True
2021-12-28 09:00:00+00:00,5414,0,2,False,True
2021-12-28 10:00:00+00:00,5409,0,3,False,True
2021-12-28 11:00:00+00:00,5418,0,1,False,True
2021-12-28 12:00:00+00:00,5413,0,4,False,True
2021-12-28 13:00:00+00:00,5417,0,2,False,True
2021-12-28 14:00:00+00:00,5417,0,2,False,True
2021-12-28 15:00:00+00:00,5414,0,2,False,True
2021-12-28 16:00:00+00:00,5413,0,3,False,True
2021-12-28 17:00:00+00:00,5419,0,3,False,True
2021-12-28 18:00:00+00:00,5420,0,3,False,True
2021-12-28 19:00:00+00:00,5405,0,1,False,True
2021-12-28 20:00:00+00:00,5415,0,2,False,True
2021-12-28 21:00:00+00:00,5413,0,2,False,True
2021-12-28 22:00:00+00:00,5415,0,2,False,True
2021-12-28 23:00:00+00:00,5412,0,2,False,True
2021-12-29 00:00:00+00:00,5408,0,3,False,True
2021-12-29 01:00:00+00:00,5445,0,2,False,True
2021-12-29 02:00:00+00:00,5413,0,1,False,True
2021-12-29 03:00:00+00:00,5412,0,2,False,True
2021-12-29 04:00:00+00:00,5407,0,0,False,False
2021-12-29 05:00:00+00:00,5413,0,2,False,True
2021-12-29 06:00:00+00:00,5521,0,9,False,True
2021-12-29 07:00:00+00:00,5412,0,3,False,True
2021-12-29 08:00:00+00:00,5413,0,0,False,False
2021-12-29 09:00:00+00:00,5414,0,2,False,True
2021-12-29 10:00:00+00:00,5412,0,3,False,True
2021-12-29 11:00:00+00:00,5409,0,1,False,True
2021-12-29 12:00:00+00:00,5420,0,1,False,True
2021-12-29 13:00:00+00:00,5421,0,2,False,True
2021-12-29 14:00:00+00:00,5416,0,2,False,True
2021-12-29 15:00:00+00:00,5414,0,4,False,True
2021-12-29 16:00:00+00:00,5416,0,3,False,True
2021-12-29 17:00:00+00:00,5416,0,2,False,True
2021-12-29 18:00:00+00:00,5414,0,0,False,False
2021-12-29 19:00:00+00:00,5409,0,2,False,True
2021-12-29 20:00:00+00:00,5421,0,1,False,True
2021-12-29 21:00:00+00:00,5414,0,1,False,True
2021-12-29 22:00:00+00:00,5413,0,2,False,True
2021-12-29 23:00:00+00:00,5413,0,0,False,False
2021-12-30 00:00:00+00:00,5413,0,1,False,True
2021-12-30 01:00:00+00:00,5437,0,5,False,True
2021-12-30 02:00:00+00:00,5411,0,2,False,True
2021-12-30 03:00:00+00:00,5570,0,10,False,True
2021-12-30 04:00:00+00:00,5412,0,1,False,True
2021-12-30 05:00:00+00:00,5413,0,0,False,False
2021-12-30 06:00:00+00:00,5525,0,3,False,True
2021-12-30 07:00:00+00:00,5420,0,1,False,True
2021-12-30 08:00:00+00:00,5410,0,4,False,True
2021-12-30 09:00:00+00:00,5416,0,2,False,True
2021-12-30 10:00:00+00:00,5416,0,2,False,True
2021-12-30 11:00:00+00:00,5564,0,9,False,True
2021-12-30 12:00:00+00:00,5456,0,2,False,True
2021-12-30 13:00:00+00:00,5413,0,0,False,False
2021-12-30 14:00:00+00:00,5416,0,3,False,True
2021-12-30 15:00:00+00:00,5410,0,1,False,True
2021-12-30 16:00:00+00:00,5411,0,1,False,True
2021-12-30 17:00:00+00:00,5419,0,3,False,True
2021-12-30 18:00:00+00:00,5419,0,1,False,True
2021-12-30 19:00:00+00:00,5419,0,3,False,True
2021-12-30 20:00:00+00:00,5412,0,0,False,False
2021-12-30 21:00:00+00:00,5414,0,2,False,True
2021-12-30 22:00:00+00:00,5411,0,2,False,True
2021-12-30 23:00:00+00:00,5405,0,3,False,True
2021-12-31 00:00:00+00:00,5414,0,2,False,True
2021-12-31 01:00:00+00:00,5438,0,4,False,True
2021-12-31 02:00:00+00:00,5413,0,4,False,True
2021-12-31 03:00:00+00:00,5418,0,4,False,True
2021-12-31 04:00:00+00:00,5417,0,0,False,False
2021-12-31 05:00:00+00:00,5411,0,3,False,True
2021-12-31 06:00:00+00:00,5522,0,3,False,True
2021-12-31 07:00:00+00:00,5419,0,2,False,True
2021-12-31 08:00:00+00:00,5416,0,2,False,True
2021-12-31 09:00:00+00:00,5416,0,0,False,False
2021-12-31 10:00:00+00:00,5416,0,2,False,True
2021-12-31 11:00:00+00:00,5419,0,3,False,True
2021-12-31 12:00:00+00:00,5418,0,2,False,True
2021-12-31 13:00:00+00:00,5411,0,5,False,True
2021-12-31 14:00:00+00:00,5416,0,1,False,True
2021-12-31 15:00:00+00:00,5412,0,1,False,True
2021-12-31 16:00:00+00:00,5415,0,1,False,True
2021-12-31 17:00:00+00:00,5417,0,1,False,True
2021-12-31 18:00:00+00:00,5417,0,4,False,True
2021-12-31 19:00:00+00:00,5418,0,0,False,False
2021-12-31 20:00:00+00:00,5413,0,1,False,True
2021-12-31 21:00:00+00:00,5420,0,6,False,True
2021-12-31 22:00:00+00:00,5405,0,3,False,True
2021-12-31 23:00:00+00:00,5418,0,2,False,True
2022-01-01 00:00:00+00:00,5560,0,8,False,True
2022-01-01 01:00:00+00:00,5452,0,3,False,True
2022-01-01 02:00:00+00:00,5413,0,1,False,True
2022-01-01 03:00:00+00:00,5414,0,2,False,True
2022-01-01 04:00:00+00:00,5409,0,7,False,True
2022-01-01 05:00:00+00:00,5418,0,1,False,True
2022-01-01 06:00:00+00:00,5493,0,4,False,True
2022-01-01 07:00:00+00:00,5440,0,2,False,True
2022-01-01 08:00:00+00:00,5413,0,1,False,True
2022-01-01 09:00:00+00:00,5414,0,0,False,False
2022-01-01 10:00:00+00:00,5409,0,2,False,True
2022-01-01 11:00:00+00:00,5409,0,1,False,True
2022-01-01 12:00:00+00:00,5418,0,2,False,True
2022-01-01 13:00:00+00:00,5413,0,2,False,True
2022-01-01 14:00:00+00:00,5416,0,1,False,True
2022-01-01 15:00:00+00:00,5408,0,4,False,True
2022-01-01 16:00:00+00:00,5417,0,2,False,True
2022-01-01 17:00:00+00:00,5417,0,3,False,True
2022-01-01 18:00:00+00:00,5406,0,2,False,True
2022-01-01 19:00:00+00:00,5413,0,2,False,True
2022-01-01 20:00:00+00:00,5422,0,2,False,True
2022-01-01 21:00:00+00:00,5416,0,2,False,True
2022-01-01 22:00:00+00:00,5412,0,1,False,True
2022-01-01 23:00:00+00:00,5415,0,3,False,True
2022-01-02 00:00:00+00:00,5556,0,8,False,True
2022-01-02 01:00:00+00:00,5449,0,5,False,True
2022-01-02 02:00:00+00:00,5408,0,6,False,True
2022-01-02 03:00:00+00:00,5426,0,6,False,True
2022-01-02 04:00:00+00:00,5418,0,1,False,True
2022-01-02 05:00:00+00:00,5421,0,2,False,True
2022-01-02 06:00:00+00:00,5508,0,6,False,True
2022-01-02 07:00:00+00:00,5431,0,2,False,True
2022-01-02 08:00:00+00:00,5415,0,1,False,True
2022-01-02 09:00:00+00:00,5408,0,3,False,True
2022-01-02 10:00:00+00:00,5418,0,5,False,True
2022-01-02 11:00:00+00:00,5428,0,4,False,True
2022-01-02 12:00:00+00:00,5416,0,2,False,True
2022-01-02 13:00:00+00:00,5410,0,3,False,True
2022-01-02 14:00:00+00:00,5413,0,1,False,True
2022-01-02 15:00:00+00:00,5415,0,0,False,False
2022-01-02 16:00:00+00:00,5427,0,8,False,True
2022-01-02 17:00:00+00:00,5414,0,2,False,True
2022-01-02 18:00:00+00:00,5410,0,4,False,True
2022-01-02 19:00:00+00:00,5415,0,1,False,True
2022-01-02 20:00:00+00:00,5414,0,2,False,True
2022-01-02 21:00:00+00:00,5562,0,10,False,True
2022-01-02 22:00:00+00:00,5415,0,2,False,True
2022-01-02 23:00:00+00:00,5408,0,2,False,True
2022-01-03 00:00:00+00:00,5418,0,1,False,True
2022-01-03 01:00:00+00:00,5445,0,3,False,True
2022-01-03 02:00:00+00:00,5432,0,9,False,True
2022-01-03 03:00:00+00:00,5414,0,4,False,True
2022-01-03 04:00:00+00:00,5417,0,1,False,True
2022-01-03 05:00:00+00:00,5418,0,4,False,True
2022-01-03 06:00:00+00:00,5520,0,4,False,True
2022-01-03 07:00:00+00:00,5410,0,2,False,True
2022-01-03 08:00:00+00:00,5409,0,2,False,True
2022-01-03 09:00:00+00:00,5415,0,3,False,True
2022-01-03 10:00:00+00:00,5395,0,1,False,True
2022-01-03 11:00:00+00:00,5399,0,2,False,True
2022-01-03 12:00:00+00:00,5412,0,4,False,True
2022-01-03 13:00:00+00:00,5413,0,3,False,True
2022-01-03 14:00:00+00:00,5408,0,2,False,True
2022-01-03 15:00:00+00:00,5418,0,2,False,True
2022-01-03 16:00:00+00:00,5413,0,2,False,True
2022-01-03 17:00:00+00:00,5411,0,0,False,False
2022-01-03 18:00:00+00:00,5416,0,4,False,True
2022-01-03 19:00:00+00:00,5429,0,6,False,True
2022-01-03 20:00:00+00:00,5417,0,2,False,True
2022-01-03 21:00:00+00:00,5418,0,2,False,True
2022-01-03 22:00:00+00:00,5415,0,1,False,True
2022-01-03 23:00:00+00:00,5411,0,2,False,True
2022-01-04 00:00:00+00:00,5407,0,1,False,True
2022-01-04 01:00:00+00:00,5445,0,3,False,True
2022-01-04 02:00:00+00:00,5411,0,0,False,False
2022-01-04 03:00:00+00:00,5561,0,8,False,True
2022-01-04 04:00:00+00:00,5424,0,5,False,True
2022-01-04 05:00:00+00:00,5415,0,6,False,True
2022-01-04 06:00:00+00:00,5529,0,1,False,True
2022-01-04 07:00:00+00:00,5404,0,6,False,True
2022-01-04 08:00:00+00:00,5418,0,1,False,True
2022-01-04 09:00:00+00:00,5416,0,2,False,True
2022-01-04 10:00:00+00:00,5434,0,3,False,True
2022-01-04 11:00:00+00:00,5433,0,8,False,True
2022-01-04 12:00:00+00:00,5406,0,4,False,True
2022-01-04 13:00:00+00:00,5479,0,4,False,True
2022-01-04 14:00:00+00:00,5405,0,2,False,True
2022-01-04 15:00:00+00:00,5414,0,1,False,True
2022-01-04 16:00:00+00:00,5407,0,4,False,True
2022-01-04 17:00:00+00:00,6524,0,127,False,True
2022-01-04 18:00:00+00:00,8982,0,500,False,True
2022-01-04 19:00:00+00:00,8083,0,89,False,True
2022-01-04 20:00:00+00:00,7870,0,41,False,True
2022-01-04 21:00:00+00:00,29824,0,21652,False,True
2022-01-04 22:00:00+00:00,7759,0,43,False,True
2022-01-04 23:00:00+00:00,7741,0,29,False,True
2022-01-05 00:00:00+00:00,7720,0,44,False,True
2022-01-05 01:00:00+00:00,7806,0,59,False,True
2022-01-05 02:00:00+00:00,7696,0,13,False,True
2022-01-05 03:00:00+00:00,7765,0,58,False,True
2022-01-05 04:00:00+00:00,7732,0,31,False,True
2022-01-05 05:00:00+00:00,7748,0,41,False,True
2022-01-05 06:00:00+00:00,7878,0,62,False,True
2022-01-05 07:00:00+00:00,7757,0,38,False,True
2022-01-05 08:00:00+00:00,7145,0,35,False,True
2022-01-05 09:00:00+00:00,7151,0,32,False,True
2022-01-05 10:00:00+00:00,7125,0,42,False,True
2022-01-05 11:00:00+00:00,7161,0,59,False,True
2022-01-05 12:00:00+00:00,9126,0,845,False,True
2022-01-05 13:00:00+00:00,8097,0,491,False,True
2022-01-05 14:00:00+00:00,7659,0,247,False,True
2022-01-05 15:00:00+00:00,7765,0,257,False,True
2022-01-05 16:00:00+00:00,7639,0,237,False,True
2022-01-05 17:00:00+00:00,7554,0,215,False,True
2022-01-05 18:00:00+00:00,7619,0,308,False,True
2022-01-05 19:00:00+00:00,7524,0,210,False,True
2022-01-05 20:00:00+00:00,15490,0,8215,False,True
2022-01-05 21:00:00+00:00,7489,0,206,False,True
2022-01-05 22:00:00+00:00,7499,0,214,False,True
2022-01-05 23:00:00+00:00,7504,0,213,False,True
2022-01-06 00:00:00+00:00,7713,0,297,False,True
2022-01-06 01:00:00+00:00,7524,0,218,False,True
2022-01-06 02:00:00+00:00,7494,0,209,False,True
2022-01-06 03:00:00+00:00,7650,0,216,False,True
2022-01-06 04:00:00+00:00,7487,0,191,False,True
2022-01-06 05:00:00+00:00,7808,0,387,False,True
2022-01-06 06:00:00+00:00,8752,0,986,False,True
2022-01-06 07:00:00+00:00,8417,0,792,False,True
2022-01-06 08:00:00+00:00,35608,0,25965,False,True
2022-01-06 09:00:00+00:00,54838,0,46849,False,True
2022-01-06 10:00:00+00:00,8389,0,765,False,True
2022-01-06 11:00:00+00:00,8523,0,774,False,True
2022-01-06 12:00:00+00:00,8437,0,796,False,True
2022-01-06 13:00:00+00:00,9978,0,1202,False,True
2022-01-06 14:00:00+00:00,9907,0,765,False,True
2022-01-06 15:00:00+00:00,10275,0,1189,False,True
2022-01-06 16:00:00+00:00,10189,0,1063,False,True
2022-01-06 17:00:00+00:00,10232,0,1053,False,True
2022-01-06 18:00:00+00:00,9468,0,979,False,True
2022-01-06 19:00:00+00:00,7462,0,765,False,True
2022-01-06 20:00:00+00:00,7111,0,478,False,True
2022-01-06 21:00:00+00:00,7227,0,764,False,True
2022-01-06 22:00:00+00:00,7242,0,731,False,True
2022-01-06 23:00:00+00:00,7241,0,780,False,True
2022-01-07 00:00:00+00:00,7235,0,743,False,True
2022-01-07 01:00:00+00:00,7353,0,793,False,True
2022-01-07 02:00:00+00:00,7251,0,789,False,True
2022-01-07 03:00:00+00:00,7345,0,861,False,True
2022-01-07 04:00:00+00:00,7230,0,775,False,True
2022-01-07 05:00:00+00:00,7233,0,779,False,True
2022-01-07 06:00:00+00:00,7496,0,934,False,True
2022-01-07 07:00:00+00:00,7315,0,810,False,True
2022-01-07 08:00:00+00:00,7389,0,784,False,True
2022-01-07 09:00:00+00:00,7094,0,654,False,True
2022-01-07 10:00:00+00:00,7262,0,840,False,True
2022-01-07 11:00:00+00:00,7176,0,753,False,True
2022-01-07 12:00:00+00:00,7125,0,745,False,True
2022-01-07 13:00:00+00:00,7371,0,844,False,True
2022-01-07 14:00:00+00:00,7133,0,743,False,True
2022-01-07 15:00:00+00:00,7207,0,779,False,True
2022-01-07 16:00:00+00:00,7156,0,721,False,True
2022-01-07 17:00:00+00:00,7080,0,756,False,True
2022-01-07 18:00:00+00:00,1014,0,161,False,True
2022-01-07 19:00:00+00:00,7115,0,723,False,True
2022-01-07 20:00:00+00:00,7143,0,747,False,True
2022-01-07 21:00:00+00:00,7133,0,728,False,True
2022-01-07 22:00:00+00:00,7123,0,745,False,True
2022-01-07 23:00:00+00:00,7191,0,798,False,True
2022-01-08 00:00:00+00:00,7113,0,727,False,True
2022-01-08 01:00:00+00:00,7168,0,750,False,True
2022-01-08 02:00:00+00:00,7230,0,801,False,True
2022-01-08 03:00:00+00:00,7106,0,739,False,True
2022-01-08 04:00:00+00:00,7207,0,773,False,True
2022-01-08 05:00:00+00:00,7176,0,781,False,True
2022-01-08 06:00:00+00:00,7493,0,986,False,True
2022-01-08 07:00:00+00:00,7132,0,719,False,True
2022-01-08 08:00:00+00:00,7285,0,781,False,True
2022-01-08 09:00:00+00:00,7234,0,795,False,True
2022-01-08 10:00:00+00:00,7126,0,710,False,True
2022-01-08 11:00:00+00:00,7185,0,793,False,True
2022-01-08 12:00:00+00:00,7268,0,848,False,True
2022-01-08 13:00:00+00:00,7365,0,817,False,True
2022-01-08 14:00:00+00:00,7188,0,767,False,True
2022-01-08 15:00:00+00:00,7206,0,774,False,True
2022-01-08 16:00:00+00:00,7147,0,737,False,True
2022-01-08 17:00:00+00:00,7149,0,711,False,True
2022-01-08 18:00:00+00:00,7365,0,961,False,True
2022-01-08 19:00:00+00:00,7227,0,787,False,True
2022-01-08 20:00:00+00:00,7193,0,768,False,True
2022-01-08 21:00:00+00:00,7131,0,741,False,True
2022-01-08 22:00:00+00:00,7266,0,834,False,True
2022-01-08 23:00:00+00:00,7114,0,721,False,True
2022-01-09 00:00:00+00:00,7100,0,688,False,True
2022-01-09 01:00:00+00:00,7321,0,877,False,True
2022-01-09 02:00:00+00:00,7103,0,716,False,True
2022-01-09 03:00:00+00:00,7229,0,824,False,True
2022-01-09 04:00:00+00:00,7134,0,738,False,True
2022-01-09 05:00:00+00:00,7193,0,790,False,True
2022-01-09 06:00:00+00:00,7482,0,963,False,True
2022-01-09 07:00:00+00:00,7275,0,787,False,True
2022-01-09 08:00:00+00:00,7223,0,798,False,True
2022-01-09 09:00:00+00:00,7167,0,773,False,True
2022-01-09 10:00:00+00:00,7114,0,697,False,True
2022-01-09 11:00:00+00:00,7154,0,752,False,True
2022-01-09 12:00:00+00:00,7106,0,706,False,True
2022-01-09 13:00:00+00:00,7139,0,632,False,True
2022-01-09 14:00:00+00:00,7796,0,1020,False,True
2022-01-09 15:00:00+00:00,8175,0,849,False,True
2022-01-09 16:00:00+00:00,7977,0,772,False,True
2022-01-09 17:00:00+00:00,7944,0,778,False,True
2022-01-09 18:00:00+00:00,7994,0,818,False,True
2022-01-09 19:00:00+00:00,7942,0,732,False,True
2022-01-09 20:00:00+00:00,7914,0,742,False,True
2022-01-09 21:00:00+00:00,7962,0,778,False,True
2022-01-09 22:00:00+00:00,7919,0,755,False,True
2022-01-09 23:00:00+00:00,7965,0,777,False,True
2022-01-10 00:00:00+00:00,8082,0,754,False,True
2022-01-10 01:00:00+00:00,8051,0,820,False,True
2022-01-10 02:00:00+00:00,7988,0,783,False,True
2022-01-10 03:00:00+00:00,7901,0,736,False,True
2022-01-10 04:00:00+00:00,7897,0,731,False,True
2022-01-10 05:00:00+00:00,8002,0,802,False,True
2022-01-10 06:00:00+00:00,8184,0,880,False,True
2022-01-10 07:00:00+00:00,8028,0,840,False,True
2022-01-10 08:00:00+00:00,7924,0,731,False,True
2022-01-10 09:00:00+00:00,7977,0,769,False,True
2022-01-10 10:00:00+00:00,8131,0,882,False,True
2022-01-10 11:00:00+00:00,8012,0,833,False,True
2022-01-10 12:00:00+00:00,7944,0,758,False,True
2022-01-10 13:00:00+00:00,8042,0,826,False,True
2022-01-10 14:00:00+00:00,7934,0,758,False,True
2022-01-10 15:00:00+00:00,7918,0,742,False,True
2022-01-10 16:00:00+00:00,7955,0,762,False,True
2022-01-10 17:00:00+00:00,8172,0,826,False,True
2022-01-10 18:00:00+00:00,7938,0,778,False,True
2022-01-10 19:00:00+00:00,8040,0,808,False,True
2022-01-10 20:00:00+00:00,7949,0,758,False,True
2022-01-10 21:00:00+00:00,7985,0,792,False,True
2022-01-10 22:00:00+00:00,7962,0,768,False,True
2022-01-10 23:00:00+00:00,7933,0,765,False,True
2022-01-11 00:00:00+00:00,8010,0,806,False,True
2022-01-11 01:00:00+00:00,7915,0,737,False,True
2022-01-11 02:00:00+00:00,7983,0,795,False,True
2022-01-11 03:00:00+00:00,7938,0,726,False,True
2022-01-11 04:00:00+00:00,7911,0,753,False,True
2022-01-11 05:00:00+00:00,7979,0,779,False,True
2022-01-11 06:00:00+00:00,9272,0,1206,False,True
2022-01-11 07:00:00+00:00,7946,0,747,False,True
2022-01-11 08:00:00+00:00,7938,0,754,False,True
2022-01-11 09:00:00+00:00,7985,0,810,False,True
2022-01-11 10:00:00+00:00,7871,0,708,False,True
2022-01-11 11:00:00+00:00,7856,0,693,False,True
2022-01-11 12:00:00+00:00,7903,0,729,False,True
2022-01-11 13:00:00+00:00,7917,0,733,False,True
2022-01-11 14:00:00+00:00,7981,0,772,False,True
2022-01-11 15:00:00+00:00,7894,0,735,False,True
2022-01-11 16:00:00+00:00,15936,0,8319,False,True
2022-01-11 17:00:00+00:00,8021,0,695,False,True
2022-01-11 18:00:00+00:00,7955,0,755,False,True
2022-01-11 19:00:00+00:00,7929,0,719,False,True
2022-01-11 20:00:00+00:00,7963,0,783,False,True
2022-01-11 21:00:00+00:00,7931,0,741,False,True
2022-01-11 22:00:00+00:00,7872,0,721,False,True
2022-01-11 23:00:00+00:00,7897,0,718,False,True
2022-01-12 00:00:00+00:00,7895,0,707,False,True
2022-01-12 01:00:00+00:00,7972,0,776,False,True
2022-01-12 02:00:00+00:00,7888,0,724,False,True
2022-01-12 03:00:00+00:00,7922,0,733,False,True
2022-01-12 04:00:00+00:00,7998,0,733,False,True
2022-01-12 05:00:00+00:00,8019,0,706,False,True
2022-01-12 06:00:00+00:00,8276,0,941,False,True
2022-01-12 07:00:00+00:00,7886,0,721,False,True
2022-01-12 08:00:00+00:00,7935,0,739,False,True
2022-01-12 09:00:00+00:00,7907,0,726,False,True
2022-01-12 10:00:00+00:00,7960,0,784,False,True
2022-01-12 11:00:00+00:00,7910,0,734,False,True
2022-01-12 12:00:00+00:00,7890,0,726,False,True
2022-01-12 13:00:00+00:00,7872,0,700,False,True
2022-01-12 14:00:00+00:00,7941,0,737,False,True
2022-01-12 15:00:00+00:00,7876,0,715,False,True
2022-01-12 16:00:00+00:00,7966,0,762,False,True
2022-01-12 17:00:00+00:00,7904,0,727,False,True
2022-01-12 18:00:00+00:00,7883,0,729,False,True
2022-01-12 19:00:00+00:00,7920,0,722,False,True
2022-01-12 20:00:00+00:00,7972,0,785,False,True
2022-01-12 21:00:00+00:00,7938,0,750,False,True
2022-01-12 22:00:00+00:00,7924,0,764,False,True
2022-01-12 23:00:00+00:00,7904,0,720,False,True
2022-01-13 00:00:00+00:00,7871,0,682,False,True
2022-01-13 01:00:00+00:00,8031,0,772,False,True
2022-01-13 02:00:00+00:00,7936,0,755,False,True
2022-01-13 03:00:00+00:00,7959,0,781,False,True
2022-01-13 04:00:00+00:00,7925,0,735,False,True
2022-01-13 05:00:00+00:00,7873,0,710,False,True
2022-01-13 06:00:00+00:00,8264,0,941,False,True
2022-01-13 07:00:00+00:00,7883,0,715,False,True
2022-01-13 08:00:00+00:00,8095,0,741,False,True
2022-01-13 09:00:00+00:00,7934,0,769,False,True
2022-01-13 10:00:00+00:00,7905,0,733,False,True
2022-01-13 11:00:00+00:00,7953,0,752,False,True
2022-01-13 12:00:00+00:00,7880,0,723,False,True
2022-01-13 13:00:00+00:00,7958,0,743,False,True
2022-01-13 14:00:00+00:00,7907,0,726,False,True
2022-01-13 15:00:00+00:00,7909,0,727,False,True
2022-01-13 16:00:00+00:00,7956,0,779,False,True
2022-01-13 17:00:00+00:00,7869,0,715,False,True
2022-01-13 18:00:00+00:00,7891,0,711,False,True
2022-01-13 19:00:00+00:00,7946,0,733,False,True
2022-01-13 20:00:00+00:00,7931,0,759,False,True
2022-01-13 21:00:00+00:00,7925,0,739,False,True
2022-01-13 22:00:00+00:00,7911,0,741,False,True
2022-01-13 23:00:00+00:00,7917,0,729,False,True
2022-01-14 00:00:00+00:00,7921,0,757,False,True
2022-01-14 01:00:00+00:00,7864,0,705,False,True
2022-01-14 02:00:00+00:00,7935,0,742,False,True
2022-01-14 03:00:00+00:00,7900,0,721,False,True
2022-01-14 04:00:00+00:00,7973,0,775,False,True
2022-01-14 05:00:00+00:00,7913,0,736,False,True
